genenames	log2FoldChange	padj	minus_log10_p_value	sig
FBgn0035769	0.31522003381447883	0.024756448908118244	1.6063116508559792	0
FBgn0035770	0.1408670616385685	0.7402969362374516	0.13059404796741575	0
FBgn0035771	0.10953014877314154	0.7433804700516973	0.12878885279126706	0
FBgn0035772	-0.18156190943986636	0.6289304740341878	0.2013973615693559	0
FBgn0035777	-0.25184156449884465	0.9264312422989089	0.03318680753586312	0
FBgn0035789	2.7255966800808964	0.013826731302863673	1.8592804767896833	1
FBgn0035793	0.1883319526032568	0.30711918683009776	0.5126930507853796	0
FBgn0035802	0.623341233533659	0.36585148470114953	0.4366951781699946	0
FBgn0035805	-0.19526224228351116	0.6479816863820551	0.1884372682275691	0
FBgn0035806	0.8640720696504086	0.5531106475166115	0.2571879811742949	0
FBgn0035807	0.06275833858363748	0.8642275302905768	0.0633719031915959	0
FBgn0035811	-0.8817117235196142	1.7861769965707549e-6	5.74807550803128	0
FBgn0035812	-0.029254083906079243	0.9550559288108263	0.019971195052170588	0
FBgn0035824	0.0014985519522118886	0.9969504835169023	0.001326411667694097	0
FBgn0035825	-0.07409852185185253	0.9093209744699191	0.04128279132612084	0
FBgn0035827	-0.0648426964700056	0.9524390810977741	0.021162792648838	0
FBgn0035829	-0.2561894956682497	0.2912268360592616	0.5357686080147216	0
FBgn0035830	-0.10125367507761139	0.7924532676521752	0.10102633945621517	0
FBgn0035831	0.10912583807826388	0.8584089590200146	0.06630575838524193	0
FBgn0035832	0.2915305470555821	0.726648197038385	0.13867579968329397	0
FBgn0035833	-0.078806769096968	0.832824951641012	0.07944627173278165	0
FBgn0035838	-0.0827074635917888	0.9090274743153535	0.04142299052584818	0
FBgn0035839	-0.05380360658227981	0.9614264453579651	0.01708393617546183	0
FBgn0035842	0.036677830517207174	0.963840235038962	0.015994948245770597	0
FBgn0035844	0.20609262267939765	0.8218991443484809	0.0851814716816504	0
FBgn0035848	0.23599695447552144	0.3393682255448337	0.46932882234991113	0
FBgn0035849	-0.018825008527719973	0.9725716725439388	0.012078383993643175	0
FBgn0035850	0.32661899161768526	0.15476373517596367	0.8103307972582716	0
FBgn0035851	-0.10194157738262777	0.7497411711077945	0.12508863975548765	0
FBgn0035852	-0.42303272449750945	0.8218991443484809	0.0851814716816504	0
FBgn0035853	-0.1688384735769888	0.6863416632178531	0.16345963719206988	0
FBgn0035854	0.045412613213062704	0.9455837484945702	0.024300000506582486	0
FBgn0035855	0.44159666046658763	0.748864632874599	0.12559667964196547	0
FBgn0035866	0.09306226760254795	0.8497390482365518	0.07071442406303509	0
FBgn0035867	-0.016779004228489724	0.9777365933563917	0.00977813034515727	0
FBgn0035868	-0.04550254958201292	0.9698738310739957	0.013284758550505241	0
FBgn0035871	0.017278128777065638	0.9777365933563917	0.00977813034515727	0
FBgn0035872	0.07098751825018687	0.8735786374479679	0.05869799477659071	0
FBgn0035876	0.3007342135954605	0.5176826924510454	0.2859363544283327	0
FBgn0035877	0.3649413772554669	0.20099103375199895	0.6968233161063012	0
FBgn0035878	0.11354768829003693	0.7639913760361118	0.11691154372937222	0
FBgn0035879	0.4848789613392928	1.1575951021537302e-4	3.936443319408117	0
FBgn0035880	-0.09949034732157164	0.8816702167053558	0.05469382966137738	0
FBgn0035888	0.17154856006594005	0.7658739062277788	0.1158427268912014	0
FBgn0035890	-0.1619000380191858	0.6945396939119417	0.1583029286818732	0
FBgn0035891	-0.5184633086815743	0.12235993788630908	0.9123607521486213	0
FBgn0035892	0.040655783001689226	0.9430947336287054	0.02544468030003981	0
FBgn0035895	-0.03488178078252259	0.9488902827886212	0.022784000780453666	0
FBgn0035896	-0.07482081629025436	0.9102963079096604	0.040817218729549916	0
FBgn0035898	0.32310463253938787	0.8248862134204311	0.08360595483407533	0
FBgn0035900	-0.0918471896704619	0.8516345335456492	0.06974673635509242	0
FBgn0035901	-0.18508434690974243	0.5979722809480632	0.22331894729973634	0
FBgn0035902	-0.14395753960716515	0.8639342826946739	0.0635192919522981	0
FBgn0035903	0.7780334683226438	0.00219446733684485	2.6586708789491573	0
FBgn0035904	0.11145820034984899	0.8252869473792236	0.08339502357598647	0
FBgn0035906	0.16419728680149812	0.5699304754421547	0.24417811971945907	0
FBgn0035907	-0.1815751969767214	0.8111187843104084	0.09091554086528568	0
FBgn0035909	0.0468014747197353	0.8871385765678226	0.05200853536782374	0
FBgn0035911	0.1914174096953346	0.5341401347741798	0.27234478833662207	0
FBgn0035916	-0.03373683075040398	0.9686831453472202	0.013818256726867083	0
FBgn0035918	-0.07813657552784442	0.8532285731795454	0.06893460919257657	0
FBgn0035923	0.19196342049832887	0.49719888354340197	0.30346985523450426	0
FBgn0035932	-1.5337767999104512	0.0016177760248641318	2.7910816050344374	-1
FBgn0035933	-1.3619345444748656	0.11138889099929887	0.953158119918821	0
FBgn0035936	-0.09429355295702846	0.9476115525171975	0.02336965334829315	0
FBgn0035937	-0.5408423556377738	2.1366416967894828e-5	4.670268300556495	0
FBgn0035938	0.09211162339799758	0.8281607201192901	0.08188537204662431	0
FBgn0035941	-0.44255954804251224	0.7972233741942196	0.09841997648591057	0
FBgn0035942	0.08535467164322397	0.8882405656585174	0.051469396621303315	0
FBgn0035944	0.09620742475310474	0.7942056593836821	0.10006702254744808	0
FBgn0035945	0.057332850593423024	0.8705388235629528	0.06021185581238306	0
FBgn0035947	-0.07249645162294059	0.8408262208264025	0.07529375347046899	0
FBgn0035948	-0.05947991839943238	0.9857465121181089	0.006234750922797724	0
FBgn0035949	0.031010950339476828	0.9890162478780042	0.004796573614349967	0
FBgn0035950	-0.24089675679052056	0.2940077359580686	0.5316412422419213	0
FBgn0035951	-0.07199692905180298	0.8510487837434526	0.07004554461182716	0
FBgn0035953	0.07251257753590536	0.8281555679366491	0.08188807390315603	0
FBgn0035957	-1.7337157092063564	0.019210677981347547	1.7164573077899319	-1
FBgn0035959	0.18758015845533677	0.6525189987921725	0.18540683885484194	0
FBgn0035960	-0.26835049270918565	0.7764172762660307	0.10990480957485337	0
FBgn0035964	-0.07354607636828059	0.8796325199852756	0.05569872316176394	0
FBgn0035965	-0.24229958095107715	0.7337513875645332	0.1344510644686218	0
FBgn0035968	-1.1072694421527802	9.071421334787156e-14	13.0423246611765	0
FBgn0035969	-1.7630119590694004	0.02280798589918681	1.6419130641968098	-1
FBgn0035975	-0.36631188748686494	0.24716403696820557	0.6070147200010048	0
FBgn0035976	-0.09532187999197939	0.8275019040106102	0.082230998276896	0
FBgn0035977	0.2186675161526713	0.6575100833037878	0.1820975826258608	0
FBgn0035978	-0.1521760364533248	0.5237171610430336	0.2809031950040256	0
FBgn0035980	0.16273140820936677	0.8687363614316476	0.06111200047546542	0
FBgn0035981	0.057394545335880114	0.896777786116154	0.04731515809223287	0
FBgn0035983	0.12730561675655716	0.764682541500168	0.1165188250937857	0
FBgn0035985	-0.3795601873915393	0.7828982629219421	0.10629467053760114	0
FBgn0035986	-0.22499625493036293	0.19899943662015038	0.7011481531033901	0
FBgn0035987	0.02397207409397533	0.9609402209045913	0.01730362850083926	0
FBgn0035988	0.4219161010761313	0.7745261101815968	0.1109639370827574	0
FBgn0035989	0.13249065195683077	0.7487524442125636	0.12566174689806275	0
FBgn0035993	-0.09632723386308696	0.8112054082241312	0.09086916260385118	0
FBgn0035995	-0.2030275453490085	0.5699304754421547	0.24417811971945907	0
FBgn0035996	-0.2149687267371564	0.7709680513547515	0.11296361858694416	0
FBgn0035997	0.2341185368296849	0.3087027093706437	0.510459558857534	0
FBgn0035998	-0.048029866223577834	0.9631572964640804	0.01630278098776318	0
FBgn0035999	0.02149715099206426	0.9859245184981639	0.006156332984296788	0
FBgn0036000	0.014364697540009378	0.9857465121181089	0.006234750922797724	0
FBgn0036004	0.23797619149537455	0.32702931885303105	0.4854133101981253	0
FBgn0036005	0.05243281595449695	0.9363956991001993	0.02854058970132125	0
FBgn0036007	-0.7924531706122709	3.921219762235724e-7	6.406578817263227	0
FBgn0036008	0.21518389352389455	0.7529537113227192	0.12323172172098566	0
FBgn0036017	-0.0030408999241518858	0.9973665040087059	0.0011452214078710185	0
FBgn0036018	0.2613145761192308	0.3757213991350897	0.4251340690792119	0
FBgn0036019	-0.5322628242347205	0.6977366662819328	0.15630845410914157	0
FBgn0036020	-3.9192556845649417e-4	0.9986866399520621	5.707599102998005e-4	0
FBgn0036028	-0.17772696024943285	0.706175389651236	0.15108742175579565	0
FBgn0036030	0.09631375208445411	0.7951255403175005	0.09956429629599071	0
FBgn0036032	0.1319936195859893	0.8173090252091049	0.08761370531847983	0
FBgn0036035	0.13926899514085955	0.7397323564964469	0.13092538448786126	0
FBgn0036036	-0.24788185784507563	0.7392039229121383	0.13123573700632912	0
FBgn0036038	-0.003528112266054831	0.9952258517817227	0.00207835136273255	0
FBgn0036039	0.07546489871383841	0.8568244824936065	0.0671081326757695	0
FBgn0036043	0.11905858451657447	0.7041828750201864	0.15231454071807604	0
FBgn0036052	-0.12069772173430363	0.7711043164564346	0.11288686579229422	0
FBgn0036053	0.35883082910876024	0.036111563610120904	1.4423537064625245	0
FBgn0036058	0.016653883671370103	0.9631572964640804	0.01630278098776318	0
FBgn0036059	0.5038361331863596	0.01450770882653887	1.8384011694064937	0
FBgn0036062	-0.5821189599739125	0.38393812585074477	0.4157387594000348	0
FBgn0036063	0.12752605320090732	0.8700025870769982	0.06047945594276763	0
FBgn0036068	0.27206711633306946	0.8521857074978977	0.0694657538798125	0
FBgn0036082	-0.21718109403366095	0.9010592159695041	0.045246667041209006	0
FBgn0036083	0.7467036191371954	0.7395253216475567	0.13104695099294045	0
FBgn0036090	0.06691892008811039	0.9173640320564167	0.037458291657324755	0
FBgn0036094	0.2808415600448153	0.9010592159695041	0.045246667041209006	0
FBgn0036096	-0.18737534102740658	0.42329392054475967	0.3733579689293063	0
FBgn0036099	0.005341862273522567	0.9924965392561615	0.0032709989069860624	0
FBgn0036101	0.4975333797422656	0.14062909252701855	0.8519248257105076	0
FBgn0036104	-0.06710484332312644	0.84395010474880106	0.07368322857909682	0
FBgn0036105	-0.3072024176311651	0.7358993146919384	0.13318160151157674	0
FBgn0036107	-0.01117695853901126	0.9924218288777373	0.00330369174274874	0
FBgn0036110	0.7290572115952499	0.16385495646688844	0.7855404170605956	0
FBgn0036111	0.0335711349965021	0.9271231620708635	0.03286256892476101	0
FBgn0036116	0.7975111994857667	0.20734970494896526	0.6832965782846627	0
FBgn0036117	0.03568406521312574	0.9762771994513401	0.01042685333786999	0
FBgn0036118	0.05713329748554141	0.9626540727225269	0.016529747452485907	0
FBgn0036121	0.022491937908335757	0.9710058811832539	0.012778139651522224	0
FBgn0036122	-0.02721243212845513	0.9614264453579651	0.01708393617546183	0
FBgn0036124	0.23291687706159447	0.20707843584150237	0.683865124103403	0
FBgn0036126	-0.2249897560149693	0.8218991443484809	0.0851814716816504	0
FBgn0036133	0.10178049769266892	0.8352597631116042	0.078178439316631	0
FBgn0036134	0.16246427363371935	0.46423994823432524	0.3332574908700902	0
FBgn0036135	-0.12962767785998716	0.8321760757056423	0.07978477392924754	0
FBgn0036136	-0.13691776465584696	0.6540907797710838	0.18436197274964733	0
FBgn0036141	-0.11245771918596571	0.7403593254719264	0.13055744892551888	0
FBgn0036142	0.08105060038374644	0.9398807958435385	0.026927224049432107	0
FBgn0036144	-0.011356972240002646	0.978238575373566	0.009555215424410814	0
FBgn0036145	0.9171333631205236	0.2095901363841428	0.6786291597357141	0
FBgn0036146	0.30907102737094116	0.7663334611617363	0.1155822110078013	0
FBgn0036147	0.30183904873925615	0.012354724421279132	1.908166937324029	0
FBgn0036150	-0.4480528410001158	0.7432620304544031	0.1288580525667814	0
FBgn0036152	0.16277481051055007	0.8639342826946739	0.0635192919522981	0
FBgn0036153	0.31818975120722226	0.7815244452005518	0.10705743319223872	0
FBgn0036154	0.19960974211908275	0.8996628691125095	0.04592020335354523	0
FBgn0036155	0.5843908644676653	0.500523397668145	0.30057561600553206	0
FBgn0036159	-0.10414729029747335	0.8215187841707875	0.08538250189604794	0
FBgn0036165	0.05871189262972169	0.9563789943632026	0.019369971172252667	0
FBgn0036173	-0.17491676187955255	0.7573060278443611	0.12072858635625974	0
FBgn0036180	0.015179504031004015	0.9770156341159585	0.010098486684538137	0
FBgn0036181	0.8685902176107683	0.5601370077066248	0.25170573296985127	0
FBgn0036184	-0.05436901883794131	0.9366494301235586	0.02842292677661389	0
FBgn0036186	0.03921768456793985	0.9614264453579651	0.01708393617546183	0
FBgn0036187	0.22928205590724046	0.3374151203590815	0.47183545956142536	0
FBgn0036188	-0.17472570506965146	0.5930647421824291	0.2268978940930603	0
FBgn0036191	0.225167553516965	0.3282309416390655	0.4838204813276802	0
FBgn0036192	0.11965126691149912	0.9416262567575433	0.02612143992043461	0
FBgn0036193	-0.03916205183155632	0.9857465121181089	0.006234750922797724	0
FBgn0036194	0.3115293040121756	0.14538588449925868	0.8374777570372695	0
FBgn0036196	0.6154620097139167	0.030793496048775564	1.5115410019542317	0
FBgn0036198	-0.5153841954517249	0.17458390772295967	0.7579957898927963	0
FBgn0036199	0.32755461223016547	0.07153843045276985	1.1454605924674337	0
FBgn0036207	-0.15632346043641787	0.7933945358360466	0.10051079486820162	0
FBgn0036210	0.13727432237778042	0.8528439659108038	0.06913041894100963	0
FBgn0036211	0.24028674270701272	0.2465482097758626	0.6080981465998357	0
FBgn0036212	-0.3994283143399518	0.7639913760361118	0.11691154372937222	0
FBgn0036213	0.0028115569605203466	0.9966037737629153	0.0014774726523117466	0
FBgn0036214	0.4054732126195003	0.7663334611617363	0.1155822110078013	0
FBgn0036237	-0.02306146309998545	0.9763889356756085	0.010377150600870062	0
FBgn0036239	0.11455582831188424	0.6850003364165603	0.16430921521732642	0
FBgn0036240	-0.1460014276708854	0.761280814650082	0.11845511490206749	0
FBgn0036248	0.07390930060704895	0.8856618107278652	0.05273208146844475	0
FBgn0036249	-0.04295678961017081	0.9542017374493238	0.020359796995320596	0
FBgn0036254	0.3449803608699144	0.29108525101838695	0.5359797992455003	0
FBgn0036255	0.20999145052874754	0.8872803258439885	0.0519391482253627	0
FBgn0036257	0.3528764202409155	0.004943017491188003	2.306007852757311	0
FBgn0036258	-0.0571086350187254	0.887086118367776	0.052034216790117646	0
FBgn0036260	-0.11217147087652546	0.9429101651457067	0.025529682278568697	0
FBgn0036262	0.12401626336335228	0.9631572964640804	0.01630278098776318	0
FBgn0036263	-0.03294244314839047	0.960457105385329	0.017522026232207184	0
FBgn0036266	-0.08572008611808803	0.9517999082439884	0.021454341404388275	0
FBgn0036271	-0.13904593500348902	0.7433804700516973	0.12878885279126706	0
FBgn0036272	-0.3547717116293237	0.014053978499651353	1.8522007151996764	0
FBgn0036273	0.12225449468464442	0.8248862134204311	0.08360595483407533	0
FBgn0036277	-0.3320062222758123	0.19856203188181623	0.7021037916947326	0
FBgn0036279	0.4234844380403997	0.020683258802308722	1.6843810338391945	0
FBgn0036282	-0.7063772238610976	0.4786631878796028	0.3199699711299177	0
FBgn0036286	0.015338390982808127	0.9857465121181089	0.006234750922797724	0
FBgn0036287	-1.5248389980187331	0.07021921043556552	1.1535440581717904	0
FBgn0036288	0.18633459260520693	0.7488851986275061	0.12558475295993027	0
FBgn0036289	-0.3153513993030449	0.5670242730464252	0.24639834952951678	0
FBgn0036290	-0.39729447097881787	0.014199150581391155	1.8477376351133161	0
FBgn0036291	-0.04298904276399683	0.9672599939323451	0.014456774362212496	0
FBgn0036292	-0.07378451002009014	0.900579245295959	0.04547806598656792	0
FBgn0036298	0.016606130714130786	0.9848578344165398	0.006626455984064022	0
FBgn0036299	-0.9396877663535715	2.145622741999362e-8	7.668446636270772	0
FBgn0036300	-0.1065008987997938	0.8649833817365512	0.06299223622240387	0
FBgn0036301	0.1790324805484919	0.6236913804490929	0.20503025795185506	0
FBgn0036302	0.1295417834293324	0.7432883463008992	0.128842676260536	0
FBgn0036305	0.04923511380778835	0.9317003785760231	0.030723728044990562	0
FBgn0036306	0.11913062767416821	0.8993269958815866	0.04608236979521571	0
FBgn0036309	0.12293137396726615	0.8635427317743083	0.06371616682309139	0
FBgn0036312	0.2948548443443778	0.3055653198954498	0.5148959375070166	0
FBgn0036314	-0.05356977786087055	0.916339690560931	0.03794350189042958	0
FBgn0036316	-0.3425214546611155	0.1842515819276579	0.7345887747334792	0
FBgn0036317	-0.3304580543128043	0.03645995267846549	1.4381838993534135	0
FBgn0036318	0.21710500613679093	0.16064660507185619	0.794128447916001	0
FBgn0036319	-0.12186982849325331	0.9628833600288386	0.016426318445416453	0
FBgn0036324	-0.2942535526082635	0.898010078950766	0.04671878893610688	0
FBgn0036331	0.0034918136807583935	0.9967784657490287	0.0014013530157541585	0
FBgn0036332	0.2518104869473766	0.7489553473592717	0.12554407412102153	0
FBgn0036333	-0.0365129279175012	0.963840235038962	0.015994948245770597	0
FBgn0036334	0.14356873405633105	0.7112537930905573	0.14797540451405228	0
FBgn0036335	-0.31086365160312956	0.3960761398060711	0.40222131932929867	0
FBgn0036336	-0.024269724619500565	0.9756270175109089	0.010716181509767162	0
FBgn0036337	0.2695509370446565	0.13944608133864006	0.8555936856067321	0
FBgn0036338	0.07799022266144279	0.9614264453579651	0.01708393617546183	0
FBgn0036340	-0.06584815283020456	0.8755726291344383	0.05770782316814615	0
FBgn0036341	0.15770677388659943	0.5630696864929352	0.24943785277480585	0
FBgn0036342	0.15127601037772953	0.8162634412883503	0.08816965419552511	0
FBgn0036353	-0.3219114622097114	0.2676169862049594	0.572486324458175	0
FBgn0036354	0.34633292632095497	0.15260350757521235	0.8164354840544491	0
FBgn0036356	-0.31771843229426955	0.3828749975371685	0.4169429929789566	0
FBgn0036365	-0.3013605418733219	0.10118301909268415	0.9948923662821509	0
FBgn0036366	-0.08519416025689082	0.8993269958815866	0.04608236979521571	0
FBgn0036368	-0.19221612865790144	0.7933945358360466	0.10051079486820162	0
FBgn0036369	-0.01821316106614826	0.9793502269185069	0.00906197171245568	0
FBgn0036372	-0.23841613551462126	0.18803295116281557	0.7257660376819962	0
FBgn0036373	0.9787969782491277	1.571464184800944e-4	3.8036955125277667	0
FBgn0036374	0.07707791538693677	0.8651445584870738	0.0629113194625063	0
FBgn0036376	0.13590737337330758	0.4424083842235196	0.35417665117102	0
FBgn0036379	1.3868921644778114	0.2711526005965222	0.5667862259351345	0
FBgn0036381	-0.07320249829915987	0.9455837484945702	0.024300000506582486	0
FBgn0036382	-0.19045592114728693	0.8643533268107464	0.0633086921078629	0
FBgn0036386	-0.011152566956153166	0.9896651247229199	0.004511733773852529	0
FBgn0036389	-0.257533564308475	0.08083591443867036	1.0923956444587986	0
FBgn0036395	0.04053210247478271	0.9762771994513401	0.01042685333786999	0
FBgn0036396	-0.012212247425844527	0.9896651247229199	0.004511733773852529	0
FBgn0036397	-0.24034813570979047	0.5732796445929919	0.2416334784204819	0
FBgn0036398	0.27531906258554245	0.29300360372827816	0.5331270381111438	0
FBgn0036402	-0.01564987251728609	0.9762771994513401	0.01042685333786999	0
FBgn0036405	-0.11724867261227145	0.8475894883836402	0.07181443795143737	0
FBgn0036406	0.06747846093576755	0.9516134285520104	0.021539438109246425	0
FBgn0036410	-0.034481195883803835	0.989015272844677	0.00479700176889577	0
FBgn0036419	1.171099895427333	0.38835861307894415	0.4107670585507049	0
FBgn0036423	-0.13802075803219496	0.8519302145985844	0.06959597877323652	0
FBgn0036428	0.3116848815330303	0.5695497421276278	0.24446834043795787	0
FBgn0036433	0.16353163907097243	0.881759415459073	0.05464989422345747	0
FBgn0036446	-0.10035784852474405	0.8215507138967064	0.08536562262978035	0
FBgn0036448	0.03736693826000131	0.9325971321152412	0.030305924404195134	0
FBgn0036449	-0.3923699049430477	0.004048686861842149	2.3926858116319325	0
FBgn0036450	-0.034928869888216404	0.9430947336287054	0.02544468030003981	0
FBgn0036451	0.04110139174200718	0.9579663604911685	0.018649741140209144	0
FBgn0036454	0.2089424167341179	0.8785755211512419	0.05622090120390841	0
FBgn0036460	0.3159561251444136	0.08069934087914579	1.0931300124119927	0
FBgn0036461	-0.016907319094627244	0.9931922759102358	0.0029666666271454824	0
FBgn0036462	-0.18692499539510823	0.45411341878682737	0.3428356647606289	0
FBgn0036463	-0.2115225520203771	0.39104548045929965	0.40777272914161966	0
FBgn0036476	0.014015496219206943	0.986476414076491	0.005913293948418176	0
FBgn0036478	0.25367091166175126	0.09859919027345382	1.0061266516025495	0
FBgn0036480	-0.19633556291218426	0.3282245243312706	0.48382897238764866	0
FBgn0036481	-0.6937841036634724	0.48892664436245115	0.31075629494258167	0
FBgn0036483	-0.025771668796172407	0.966475435638212	0.014809179713388075	0
FBgn0036484	-8.390511296368133e-4	0.9969504835169023	0.001326411667694097	0
FBgn0036486	0.002378495546727155	0.9952258517817227	0.00207835136273255	0
FBgn0036487	-0.14310541668738117	0.5387770105549341	0.2685909437622335	0
FBgn0036488	-0.2244817599907408	0.4421501546753013	0.3544302187216336	0
FBgn0036489	0.09717191439906754	0.8138435463875764	0.08945907603365454	0
FBgn0036493	0.0638912648244861	0.9513159482201291	0.021675222515373314	0
FBgn0036500	0.021088077135226427	0.9719441430200508	0.012358692970032765	0
FBgn0036501	0.212541053613732	0.44272275485129925	0.353868155788515	0
FBgn0036502	0.0276392385421866	0.9744755515091472	0.01122905236766502	0
FBgn0036505	0.12841234507543542	0.7468003708681487	0.12679547504814612	0
FBgn0036509	-0.05076067112200963	0.9059552639068524	0.04289324726588155	0
FBgn0036510	-0.01942035468385795	0.9788059259340872	0.009303409985671819	0
FBgn0036511	0.11828090311067192	0.7193125268225292	0.14308237639804833	0
FBgn0036512	-0.03717202233640735	0.9551986353730919	0.019906306661062266	0
FBgn0036514	0.08561398451732888	0.8789849792226535	0.05601854642390043	0
FBgn0036515	-0.14119609712496076	0.721371475229763	0.14184103473076487	0
FBgn0036516	-0.08753521609098731	0.8218991443484809	0.0851814716816504	0
FBgn0036518	0.18519079135964225	0.5343009677901966	0.27221403916996434	0
FBgn0036519	0.09745783171591166	0.833250298893451	0.07922452188255004	0
FBgn0036520	0.44731264937169524	0.7851018142719934	0.10507401903912553	0
FBgn0036522	-0.051278029886131477	0.9205174598075185	0.035967969651929596	0
FBgn0036533	-0.07769861609950321	0.8179348848283646	0.08728126880464364	0
FBgn0036534	0.014253966895517951	0.9819884800168573	0.007893607013922574	0
FBgn0036536	0.2778013035621067	0.39409703580934347	0.40439683165681956	0
FBgn0036537	0.03810168277295243	0.9644991349061887	0.015698157554194233	0
FBgn0036538	-0.04218020161062212	0.9519620460311492	0.021380366245588554	0
FBgn0036545	-0.09685426307696232	0.7933945358360466	0.10051079486820162	0
FBgn0036546	-0.36860450150406365	0.12127120406440668	0.9162423104325311	0
FBgn0036547	-0.23034043464076404	0.8528439659108038	0.06913041894100963	0
FBgn0036548	-0.05978999997064962	0.8528439659108038	0.06913041894100963	0
FBgn0036549	0.27475703580357547	0.3834973383040636	0.41623764596237756	0
FBgn0036551	0.01716733229207807	0.9859245184981639	0.006156332984296788	0
FBgn0036552	0.3591948147266051	0.8687363614316476	0.06111200047546542	0
FBgn0036556	0.14893161166570473	0.8399247984681569	0.07575959616708682	0
FBgn0036557	-0.0014938409117883423	0.9967784657490287	0.0014013530157541585	0
FBgn0036558	-0.20878866310742236	0.6013631928512905	0.22086315693181646	0
FBgn0036560	-2.1471118497439314	3.118588812735589e-4	3.5060418833807625	-1
FBgn0036564	-0.18783014752653157	0.531449600448493	0.2745379151199005	0
FBgn0036565	-0.23377847337581012	0.6678661963461877	0.17531053753817194	0
FBgn0036566	0.01910457359561347	0.9710058811832539	0.012778139651522224	0
FBgn0036567	-0.12152077727888838	0.6720244914537099	0.17261489910483882	0
FBgn0036568	-0.19584813351555302	0.5544037901598406	0.25617380934885114	0
FBgn0036569	0.10383354814885674	0.8633501194687494	0.06381304655913009	0
FBgn0036570	-0.16508688454838608	0.5985727619004547	0.22288304964997685	0
FBgn0036571	0.027949107589668235	0.9762771994513401	0.01042685333786999	0
FBgn0036573	-0.01770835684309975	0.989015272844677	0.00479700176889577	0
FBgn0036574	0.19774173154212227	0.5176826924510454	0.2859363544283327	0
FBgn0036575	-0.1325533347986449	0.9430947336287054	0.02544468030003981	0
FBgn0036576	1.0329622624270234	5.599345942302654e-5	4.251862699822061	0
FBgn0036578	0.1775085906267821	0.6917706355573028	0.16003787696474928	0
FBgn0036579	-0.06917616771260567	0.8867866015698016	0.052180877249317165	0
FBgn0036580	-0.11290221384752051	0.8539027037091934	0.06859161133612542	0
FBgn0036581	-0.03212764004919063	0.9762771994513401	0.01042685333786999	0
FBgn0036614	0.09867679292895208	0.8492447546183167	0.07096712688049045	0
FBgn0036615	-0.2701134058004125	0.4783962812271369	0.32021220495779584	0
FBgn0036616	0.854831301553252	0.0015758233214738936	2.8024924764468713	0
FBgn0036620	-0.7509206872222383	0.12127120406440668	0.9162423104325311	0
FBgn0036621	0.24327321438877292	0.10478893346273793	0.979684579850772	0
FBgn0036622	0.14610701662571818	0.8580729491261428	0.06647578900886204	0
FBgn0036623	-0.04509058795164579	0.8826979596970088	0.05418787725695129	0
FBgn0036624	0.12405755005661087	0.7325166600828897	0.13518249343148156	0
FBgn0036629	0.09661193490896308	0.9092760258255123	0.04130425946693019	0
FBgn0036640	-0.2975358621713245	0.21865061598853752	0.6602492948110248	0
FBgn0036641	-0.7385219152334114	1.949693799619233e-4	3.710033589446484	0
FBgn0036643	0.28585065894270423	0.41002711259308106	0.3871874250845155	0
FBgn0036646	-0.4590779020619374	0.5436705400266307	0.26466419955394244	0
FBgn0036648	-0.05938425677113644	0.9549043835072838	0.020040113017429376	0
FBgn0036652	-0.12480716744291882	0.9635194221034582	0.0161395266469869	0
FBgn0036654	-0.43849953304405626	0.8239517867976213	0.08409820012369315	0
FBgn0036655	-0.3409668469609811	0.7794973838319508	0.10818533806238026	0
FBgn0036660	-0.19731584483132522	0.49719888354340197	0.30346985523450426	0
FBgn0036661	0.08405825593831	0.8639342826946739	0.0635192919522981	0
FBgn0036662	0.10675835959736417	0.8528439659108038	0.06913041894100963	0
FBgn0036663	0.6631351147265656	1.1938933040255285e-5	4.923034483544538	0
FBgn0036666	0.14776411056961583	0.7433804700516973	0.12878885279126706	0
FBgn0036667	-0.10127411633946558	0.9449553388342429	0.024588716947025625	0
FBgn0036668	0.12884663508264424	0.659312560172523	0.18090865069090983	0
FBgn0036671	-0.20402787423019436	0.44943036102130174	0.34733759240057377	0
FBgn0036684	0.8796587310603232	2.857432278286451e-12	11.544024053676345	0
FBgn0036685	-0.10443377893354774	0.7395253216475567	0.13104695099294045	0
FBgn0036686	0.21873139675129583	0.12814884972017895	0.892285287742874	0
FBgn0036688	-0.6233801756455313	0.001279037113397668	2.893116853558905	0
FBgn0036689	3.5548946788143185e-4	0.9990413183164223	4.165498663616369e-4	0
FBgn0036691	0.008819092050734636	0.9911800905962888	0.0038474300288945744	0
FBgn0036695	0.09124102964481094	0.8458279849216672	0.07271794995762543	0
FBgn0036696	-0.2751158742796088	0.39417738851039663	0.40430829209821495	0
FBgn0036697	-0.059889033393630026	0.8872803258439885	0.0519391482253627	0
FBgn0036702	-0.29374834829282304	0.0663855814837153	1.1779262363252123	0
FBgn0036710	0.05488438155178592	0.8696202757791033	0.06067034293702737	0
FBgn0036714	-0.03839405956966647	0.9455837484945702	0.024300000506582486	0
FBgn0036723	-0.08827958602587635	0.9430947336287054	0.02544468030003981	0
FBgn0036726	0.021619348379395057	0.9725716725439388	0.012078383993643175	0
FBgn0036728	-0.19474358678350082	0.5699994586566667	0.24412555678809478	0
FBgn0036732	0.5602840798056931	1.114650050021582e-4	3.9528614601492067	0
FBgn0036733	-0.0565688107234825	0.8993269958815866	0.04608236979521571	0
